GEOID,Total_Population,Median_Household_Income,Pct_White,Pct_Black,Pct_Hispanic,Pct_Poverty,Pct_Bachelors_Plus
060371210201,1994.0,82679.0,51.86,0.15,58.32,8.68,18.39
060371210202,1487.0,54492.0,32.35,2.89,56.69,14.59,16.0
060371211011,1508.0,82887.0,25.93,0.8,81.03,5.64,16.97
060371211012,1837.0,66349.0,41.32,3.1,71.48,16.49,22.65
060371211021,610.0,80000.0,43.11,6.07,44.43,2.95,34.32
060371211022,736.0,100398.0,71.88,0.0,20.79,6.11,25.32
060371211023,908.0,66838.0,35.13,2.86,66.08,7.79,10.09
060371212101,2112.0,72813.0,24.53,3.12,74.29,13.67,12.24
060371212102,1056.0,120294.0,28.69,0.85,64.11,0.95,15.7
060371212211,603.0,95735.0,28.36,2.82,85.74,12.44,7.88
060371212212,1444.0,86500.0,24.38,1.66,76.04,7.94,24.3
060371212221,1835.0,61338.0,20.38,5.89,89.16,8.45,4.06
060371212222,1139.0,46106.0,32.92,0.0,86.65,37.68,13.28
060371212223,2137.0,114762.0,26.67,3.09,78.94,9.16,21.06
060371216001,1884.0,90865.0,43.37,0.11,29.14,14.29,35.08
060371216002,720.0,133056.0,36.11,0.97,36.94,24.31,27.76
060371218011,2690.0,49129.0,21.49,0.22,80.22,9.93,17.73
060371218012,1612.0,51509.0,20.35,0.0,79.65,12.63,9.79
060371218021,1184.0,95703.0,18.58,0.0,91.3,9.29,9.64
060371218022,2008.0,100125.0,36.16,10.31,52.29,24.43,26.64
060371219001,1148.0,70339.0,9.58,0.0,96.95,19.08,13.99
060371219002,2181.0,57123.0,38.06,1.15,71.02,8.23,17.5
060371220001,2007.0,160061.0,62.18,0.0,43.1,5.33,18.34
060371220002,2352.0,74167.0,51.91,0.0,29.59,17.47,24.81
060371220003,967.0,101824.0,16.03,1.03,72.49,4.86,9.32
060371221201,1835.0,73173.0,25.12,6.76,75.26,14.1,22.61
060371221202,2552.0,65625.0,33.66,5.37,76.02,14.5,8.59
060371221211,1766.0,46161.0,26.22,4.59,71.18,35.95,13.27
060371221212,960.0,86250.0,21.15,0.0,88.65,13.54,16.06
060371221221,979.0,53750.0,8.27,8.48,88.36,17.16,3.85
060371221222,1583.0,41944.0,24.95,6.13,83.89,36.96,9.75
060371222001,1752.0,61607.0,32.59,0.4,80.99,13.93,11.45
060371222002,1873.0,79750.0,22.9,0.11,80.14,8.07,11.43
060371224101,3014.0,61823.0,19.71,1.89,82.91,21.78,17.23
060371224102,1069.0,72622.0,40.97,2.06,82.04,13.0,27.05
060371224201,1398.0,82625.0,25.11,0.0,71.67,6.16,14.41
060371224202,2005.0,76897.0,23.09,0.15,92.72,13.02,17.75
060371224203,1925.0,75964.0,15.01,0.0,94.03,27.43,6.11
060371230101,2360.0,51458.0,29.75,1.36,84.24,19.67,17.73
060371230102,1468.0,44688.0,21.19,0.0,87.74,39.31,5.63
060371230201,1679.0,83571.0,29.01,1.25,78.98,3.66,11.89
060371230202,1125.0,97000.0,38.04,2.04,68.44,13.6,13.18
060371231031,1351.0,105425.0,48.04,4.22,43.52,6.29,32.12
060371231032,2542.0,78456.0,38.79,3.62,58.73,12.94,22.0
060371231041,1069.0,85114.0,45.0,10.94,41.35,11.41,39.38
060371231042,1562.0,45268.0,53.2,3.84,35.4,30.54,23.84
060371231043,2069.0,92554.0,32.72,3.38,60.17,27.97,16.59
060371232031,1360.0,47250.0,14.56,3.82,73.75,16.69,9.25
060371232032,734.0,24756.0,47.28,0.0,72.48,63.76,23.75
060371232033,832.0,66215.0,58.29,2.04,63.46,7.93,9.39
060371232041,1379.0,70750.0,13.56,0.51,87.82,10.57,14.09
060371232042,1954.0,51500.0,56.19,3.79,66.43,33.78,17.28
060371232051,2121.0,96094.0,30.27,0.85,79.68,32.8,12.92
060371232052,713.0,34792.0,44.04,2.95,64.94,39.97,19.75
060371232061,2470.0,53036.0,27.33,1.13,84.29,18.91,9.17
060371233011,2422.0,75595.0,43.31,2.56,25.14,6.32,46.36
060371233012,1534.0,64625.0,32.14,10.37,50.26,10.51,25.45
060371233031,1045.0,72188.0,48.04,3.35,48.13,19.52,15.82
060371233032,1797.0,69808.0,49.08,2.78,57.1,18.86,24.28
060371233041,2420.0,64721.0,58.47,1.78,43.35,12.85,25.7
060371233042,905.0,56298.0,47.62,2.43,54.7,14.36,10.93
060371233043,1110.0,29306.0,64.77,3.78,32.52,22.34,30.3
060371234101,2166.0,36734.0,52.03,1.48,42.52,32.83,28.34
060371234201,2764.0,53714.0,59.3,2.1,54.38,18.45,30.54
060371234202,778.0,62865.0,51.93,0.9,58.74,31.23,43.45
060371234203,911.0,73929.0,47.42,6.26,59.39,16.03,24.75
060371235101,2457.0,60030.0,53.89,1.06,36.59,17.44,32.73
060371235102,2195.0,40857.0,62.37,2.82,56.26,26.29,22.22
060371235201,2488.0,59643.0,44.77,2.17,53.3,16.0,31.55
060371236012,2156.0,66603.0,62.52,5.57,31.63,11.68,42.75
060371236013,2579.0,112798.0,45.79,0.89,53.86,18.34,30.71
060371236021,1577.0,56667.0,61.0,3.55,34.88,37.5,38.67
060371236022,875.0,117500.0,54.51,0.0,29.37,2.86,53.93
060371236023,647.0,57292.0,60.59,6.8,30.76,18.07,47.7
060371237001,658.0,111477.0,66.26,0.0,26.9,12.01,18.89
060371237002,922.0,98731.0,75.05,0.0,16.38,0.0,54.33
060371237003,901.0,54453.0,47.72,34.41,5.99,26.42,44.04
060371237004,1346.0,93167.0,41.68,18.87,30.83,12.56,44.83
060371238002,2336.0,94675.0,64.26,0.0,16.74,25.39,45.38
060371238003,1893.0,75900.0,73.75,3.12,19.39,3.91,37.72
060371239011,2858.0,47898.0,32.58,9.03,60.43,26.42,28.38
060371239012,1511.0,104327.0,53.67,3.24,35.54,18.64,39.85
060371239021,1523.0,152875.0,58.63,7.16,35.19,9.78,58.56
060371239022,1235.0,71146.0,49.72,5.1,31.74,28.5,41.26
060371240001,976.0,50000.0,59.63,4.51,13.01,14.34,48.05
060371240002,1258.0,99732.0,71.62,1.67,18.52,2.94,73.71
060371240004,752.0,136906.0,77.26,6.91,8.24,8.24,67.23
060371241021,1990.0,64853.0,28.69,7.19,43.87,34.12,43.95
060371241022,981.0,92153.0,41.69,14.68,32.72,21.41,47.25
060371241023,682.0,79297.0,55.87,4.84,22.29,21.12,52.46
060371241031,1891.0,70350.0,42.73,1.8,62.77,12.06,16.94
060371241041,1743.0,53388.0,21.97,7.97,71.43,21.38,24.0
060371241042,1034.0,61354.0,44.29,0.0,55.71,18.57,9.03
060371241051,980.0,69643.0,27.86,8.37,61.02,12.04,28.17
060371241052,1211.0,62011.0,38.07,7.35,57.31,20.07,29.02
060371242011,1645.0,74817.0,15.44,7.05,64.44,13.92,32.66
060371242012,1015.0,84769.0,52.81,1.28,48.28,6.06,30.04
060371242013,785.0,64018.0,32.87,0.89,85.48,7.26,7.64
060371242031,622.0,133472.0,37.62,1.77,57.4,6.91,37.61
060371242032,1441.0,77578.0,35.11,4.02,56.28,10.34,38.36
060371242041,1757.0,44450.0,36.31,7.0,52.02,37.09,25.82
060371242042,780.0,65000.0,42.82,5.77,54.87,10.26,30.52
060371243001,497.0,52688.0,30.38,4.43,59.15,6.64,37.53
060371243002,1311.0,96964.0,54.77,4.35,47.75,5.11,28.75
060371243003,1286.0,70250.0,46.42,0.31,55.52,8.5,37.24
060371244001,1072.0,120313.0,86.85,0.0,21.27,15.39,39.7
060371244002,1667.0,85680.0,68.63,0.12,31.43,8.19,41.23
060371244003,1731.0,107857.0,52.98,0.75,45.29,3.02,35.87
060371245001,1052.0,78409.0,65.78,4.56,23.1,13.88,61.23
060371245002,1676.0,77206.0,58.53,5.19,20.64,16.59,48.72
060371246001,568.0,109728.0,92.78,3.87,7.39,7.04,57.39
060371246002,958.0,88259.0,76.1,0.0,17.64,3.24,44.39
060371246003,1323.0,91563.0,70.07,0.0,15.5,2.65,49.02
060371247001,919.0,156641.0,79.22,0.0,6.64,2.5,68.91
060371247002,1062.0,103676.0,87.38,0.09,7.06,5.56,61.22
060371247003,2053.0,112125.0,57.77,20.17,16.9,8.09,51.37
060371247004,1217.0,105347.0,80.03,6.16,2.14,17.75,74.27
060371249021,2193.0,63599.0,46.42,12.4,21.61,12.44,61.63
060371249022,936.0,54824.0,52.14,7.05,17.52,11.65,35.79
060371249031,2818.0,90714.0,53.34,14.02,25.3,14.66,46.43
060371249032,1146.0,69886.0,59.95,15.27,12.91,13.98,53.22
060371251011,1248.0,70714.0,46.15,7.85,33.09,17.71,34.19
060371251012,2068.0,89132.0,36.56,24.13,22.34,8.37,40.64
060371251013,1149.0,66600.0,55.18,4.96,17.06,19.84,70.56
060371251021,1484.0,168194.0,71.02,9.5,6.87,2.76,69.56
060371252001,1786.0,85673.0,46.75,12.65,42.44,14.95,46.23
060371252002,1184.0,112222.0,84.38,1.94,10.14,1.77,64.34
060371252003,1233.0,72074.0,62.61,6.08,23.11,2.43,58.27
060371253101,838.0,94688.0,73.63,8.11,28.88,9.03,52.47
060371253102,723.0,85633.0,30.15,0.0,37.76,27.66,22.09
060371253104,898.0,85909.0,7.57,39.64,39.31,11.47,27.86
060371253105,1041.0,46440.0,54.37,39.67,21.9,2.69,53.84
060371253211,1766.0,65980.0,71.18,4.02,16.53,15.12,53.69
060371253212,1074.0,56667.0,62.38,6.33,54.84,14.25,26.96
060371253222,750.0,70967.0,33.47,17.2,39.87,11.73,50.16
060371254021,1285.0,62188.0,54.55,8.25,18.44,7.63,46.56
060371254022,599.0,94044.0,52.09,16.69,13.86,2.0,59.24
060371254023,1937.0,93333.0,53.07,9.91,32.63,9.93,59.15
060371254031,1307.0,88510.0,43.61,5.74,38.56,16.53,55.58
060371254032,1287.0,85184.0,52.14,22.22,26.42,11.73,69.34
060371254041,3001.0,79967.0,37.49,30.46,19.39,17.49,72.34
060371255011,1647.0,65268.0,59.26,19.31,19.49,18.7,55.55
060371255012,1322.0,57083.0,69.74,3.78,17.47,8.55,45.16
060371255021,969.0,81964.0,66.05,9.18,14.04,8.36,49.4
060371255022,1620.0,63688.0,55.8,3.83,30.8,24.14,45.7
060371255023,1107.0,109238.0,62.42,5.96,19.51,13.37,55.18
060371256001,595.0,137292.0,85.04,0.0,7.06,2.69,57.21
060371256002,1288.0,106429.0,61.02,4.35,23.84,9.47,44.57
060371256003,1107.0,106250.0,42.64,17.25,25.56,12.2,53.54
060371271021,1162.0,68438.0,50.6,0.43,46.13,33.25,27.71
060371271022,1430.0,57750.0,23.08,15.03,66.78,34.48,15.72
060371271023,2700.0,65170.0,24.74,7.3,76.0,17.74,24.31
060371271031,3354.0,56071.0,27.52,10.73,53.61,10.41,28.01
060371271041,2329.0,65120.0,65.69,0.0,64.96,18.53,21.36
060371271042,1998.0,63867.0,37.54,6.61,52.65,24.76,23.94
060371272101,1256.0,63250.0,43.07,0.0,89.41,0.4,8.33
060371272102,1661.0,64500.0,18.06,8.19,59.18,8.97,23.3
060371272103,2517.0,71607.0,40.68,6.63,39.49,12.79,31.75
060371272201,2151.0,57554.0,11.06,0.51,88.52,10.04,8.98
060371272202,807.0,25236.0,9.42,0.0,60.72,40.4,9.95
060371272203,1792.0,45551.0,42.47,4.91,53.35,28.91,41.79
060371273001,2590.0,82159.0,24.86,5.1,59.19,3.62,20.52
060371273002,1711.0,74583.0,42.55,9.94,53.19,13.38,38.33
060371274001,494.0,72375.0,54.05,12.35,87.65,3.04,7.02
060371274002,1865.0,94574.0,28.53,2.2,65.31,14.45,20.4
060371274003,2159.0,57726.0,22.51,1.02,72.77,14.17,18.38
060371274004,1120.0,36792.0,15.45,0.0,88.48,33.72,16.05
060371275201,3368.0,56800.0,19.8,3.27,85.72,18.88,10.59
060371275202,1500.0,50373.0,19.53,6.33,76.73,37.53,12.27
060371276031,1657.0,61979.0,29.15,8.39,79.54,28.51,23.58
060371276032,1216.0,51875.0,16.86,1.32,81.66,21.77,10.26
060371276041,1096.0,38348.0,50.18,5.38,29.47,16.77,38.63
060371276042,2055.0,49720.0,33.82,11.53,62.0,28.37,33.85
060371276052,2728.0,72542.0,18.91,7.26,75.26,25.07,8.85
060371276061,888.0,66042.0,53.94,3.15,42.34,36.49,42.28
060371276062,2330.0,66595.0,17.08,3.65,65.71,21.03,24.85
060371277111,2655.0,71833.0,41.24,4.63,61.62,26.78,32.75
060371277112,576.0,125655.0,51.91,6.42,13.54,1.22,46.31
060371277121,1992.0,75145.0,25.8,10.99,61.19,20.97,29.47
060371277122,2055.0,56146.0,40.83,4.38,62.77,23.99,34.66
060371278032,2774.0,80759.0,33.81,6.49,60.09,17.85,32.76
060371278041,1134.0,68864.0,11.11,4.76,56.97,4.5,12.83
060371278042,1582.0,56169.0,36.03,7.27,34.2,26.89,43.97
060371278043,1717.0,90650.0,25.68,0.93,66.28,7.92,38.85
060371278052,1752.0,46719.0,24.32,3.37,69.86,29.05,19.73
060371278053,1126.0,94821.0,25.75,0.0,77.8,21.05,21.21
060371278061,1787.0,79219.0,38.84,4.98,75.43,9.79,11.89
060371278062,467.0,46458.0,15.42,16.7,53.1,19.49,30.11
060371278063,1475.0,89608.0,21.69,1.36,59.93,5.42,36.72
060371279101,1849.0,125237.0,12.55,2.81,76.53,20.38,10.16
060371279102,3223.0,57659.0,24.36,5.4,69.35,27.43,17.43
060371279201,2659.0,64423.0,61.53,0.86,35.46,28.88,27.63
060371279202,1726.0,76875.0,45.08,1.85,54.58,11.82,27.11
060371281011,1880.0,65521.0,41.06,15.16,40.9,12.8,30.22
060371281012,943.0,99643.0,54.61,1.27,43.48,6.47,40.21
060371281021,2023.0,59360.0,25.8,8.4,81.86,5.78,5.93
060371281022,1833.0,57273.0,37.21,3.49,73.76,23.46,16.85
060371281023,1036.0,55795.0,43.44,0.0,51.35,14.82,17.63
060371282101,3591.0,48750.0,19.47,5.15,78.25,25.28,16.55
060371282102,1409.0,43255.0,33.36,0.0,81.97,28.25,20.17
060371282201,1370.0,62245.0,45.99,7.37,46.57,12.65,34.07
060371282202,1622.0,54274.0,48.64,8.82,50.12,24.66,27.87
060371283021,2502.0,70046.0,37.37,9.31,54.84,24.88,24.28
060371283022,2057.0,44451.0,18.52,3.11,84.3,37.53,8.77
060371283031,1170.0,51250.0,21.79,1.03,81.28,25.82,16.63
060371283032,2262.0,32566.0,24.8,7.25,81.03,38.15,18.97
060371284001,689.0,154292.0,56.46,1.45,25.98,4.35,62.97
060371284002,868.0,173594.0,56.8,8.18,16.59,7.83,66.76
060371284003,1460.0,110227.0,52.95,10.96,36.37,0.34,42.07
060371284004,1257.0,130765.0,48.77,14.88,19.97,18.22,59.12
060371285001,855.0,110380.0,73.1,5.26,10.18,10.47,60.77
060371285003,1012.0,104735.0,31.62,3.85,44.17,4.35,56.69
060371285004,1169.0,141389.0,69.89,1.8,16.42,6.84,63.24
060371286011,1260.0,74205.0,43.57,8.65,44.21,4.55,30.12
060371286012,2318.0,66721.0,21.01,3.02,72.17,16.22,27.76
060371286013,1264.0,95833.0,59.89,16.61,31.65,18.43,28.36
060371286021,824.0,102396.0,54.85,8.62,34.1,9.1,58.8
060371286022,710.0,76875.0,57.18,8.31,22.68,29.44,75.29
060371287031,2161.0,90925.0,53.68,22.67,16.24,14.26,42.74
060371287032,1415.0,146250.0,73.14,6.01,10.88,1.84,56.71
060371287041,1304.0,132768.0,75.61,4.83,21.47,4.75,58.0
060371288011,1530.0,61118.0,51.57,13.27,13.99,16.8,66.1
060371288012,2334.0,126699.0,65.77,3.9,18.68,8.31,76.4
060371288021,1161.0,143026.0,50.04,5.17,15.25,1.55,57.01
060371288022,1376.0,95781.0,55.89,9.67,35.32,5.16,37.49
060371288023,1780.0,87793.0,58.99,15.28,13.09,9.27,46.66
060371289101,2005.0,132885.0,55.46,2.89,33.27,2.69,69.53
060371289102,1114.0,90855.0,73.61,0.9,17.86,9.43,50.52
060371289103,1409.0,89935.0,62.24,3.34,17.39,13.27,55.56
060371310211,1794.0,38704.0,15.89,12.15,59.48,11.93,7.42
060371310212,1443.0,89271.0,40.54,0.0,51.49,8.66,27.03
060371310221,1105.0,46678.0,25.07,0.0,58.73,14.7,34.13
060371310222,1772.0,67798.0,30.25,6.21,58.92,25.73,15.36
060371310231,2655.0,74954.0,32.47,4.41,60.68,12.35,24.45
060371310241,1271.0,91250.0,30.29,12.82,48.15,22.8,26.94
060371310242,2623.0,97083.0,22.87,7.36,63.55,10.18,34.03
060371311001,1243.0,105833.0,35.96,0.48,48.51,7.98,29.32
060371311002,772.0,138008.0,57.64,0.0,43.65,3.55,49.24
060371311003,1002.0,100731.0,59.28,0.0,39.02,2.69,43.86
060371312001,1329.0,175250.0,73.44,3.91,22.2,6.28,38.18
060371312003,957.0,125650.0,37.93,2.51,64.05,6.9,40.14
060371313001,1068.0,115469.0,38.86,0.94,52.15,1.97,34.85
060371313002,777.0,71492.0,32.82,6.56,48.65,4.25,35.94
060371313003,2471.0,96563.0,4.69,2.43,73.98,9.91,11.59
060371314001,2068.0,82344.0,45.31,2.42,51.02,12.01,39.66
060371314002,1199.0,138056.0,48.46,0.0,25.52,4.46,34.6
060371314003,2628.0,107837.0,23.21,2.85,55.63,11.79,32.09
060371316001,1629.0,100417.0,26.21,22.65,38.43,3.72,27.6
060371316002,1002.0,109861.0,31.54,0.0,26.15,4.89,37.36
060371316003,1302.0,84036.0,19.2,1.08,67.05,11.13,17.6
060371316004,1009.0,58194.0,15.86,1.49,69.28,43.11,35.95
060371317011,2457.0,89063.0,43.96,5.41,39.32,11.07,39.25
060371317012,2420.0,64338.0,32.89,5.62,46.4,31.03,32.56
060371317021,2598.0,63214.0,40.07,6.31,50.38,8.58,35.8
060371317022,1071.0,87973.0,26.14,1.31,75.35,3.98,35.05
060371318011,2879.0,60185.0,21.81,1.22,60.33,17.72,17.09
060371318021,1359.0,91130.0,35.32,0.81,70.71,9.27,25.5
060371318022,978.0,156313.0,29.65,24.85,20.86,0.0,57.73
060371319001,784.0,118011.0,28.83,0.0,70.66,4.46,19.55
060371319002,908.0,131724.0,56.83,1.21,32.49,0.99,41.25
060371319003,1052.0,157639.0,50.19,0.0,21.58,3.99,46.24
060371319004,1215.0,164573.0,36.54,0.66,59.67,5.83,26.54
060371320011,1027.0,141375.0,59.98,5.06,15.68,16.16,56.82
060371320012,472.0,125988.0,30.72,0.0,44.28,2.97,40.25
060371320013,1215.0,85893.0,30.12,6.42,55.47,15.8,34.05
060371320021,1654.0,75852.0,41.29,0.73,74.73,5.31,16.39
060371320022,932.0,123409.0,42.17,1.18,52.47,5.64,24.64
060371320023,999.0,112344.0,47.45,7.31,20.32,3.7,32.38
060371321011,1260.0,125750.0,69.52,1.27,25.08,10.08,37.25
060371321013,1152.0,102094.0,39.41,5.73,40.97,11.81,36.77
060371321022,902.0,76146.0,55.21,4.21,34.59,11.2,38.9
060371321023,3134.0,67368.0,40.4,4.15,42.09,13.15,36.32
060371323011,1975.0,46974.0,38.63,10.94,43.85,24.62,34.12
060371323012,1641.0,84300.0,13.59,17.25,66.36,13.71,19.9
060371323021,1560.0,127480.0,39.62,0.0,27.56,3.65,43.88
060371323022,1616.0,69814.0,38.74,5.94,76.05,14.98,15.92
060371325011,2250.0,91511.0,33.56,5.78,48.13,10.48,31.66
060371325012,2408.0,88295.0,30.23,0.46,64.45,7.58,20.46
060371325021,2153.0,72109.0,54.11,0.93,53.74,15.56,30.89
060371325022,1245.0,43179.0,71.49,1.85,20.56,16.47,34.47
060371327001,1135.0,130317.0,60.62,0.0,33.74,10.93,31.98
060371327002,1975.0,43110.0,14.84,0.05,86.03,33.32,10.17
060371327003,1812.0,183482.0,52.48,10.15,33.11,9.04,43.22
060371329001,1179.0,215625.0,83.12,1.1,3.65,4.83,55.61
060371329002,2698.0,85741.0,49.44,0.93,38.95,10.49,37.41
060371330001,1463.0,83716.0,44.09,0.0,53.18,22.87,26.14
060371330002,2031.0,116444.0,47.17,2.31,59.68,9.51,33.16
060371330003,602.0,96875.0,36.88,0.0,63.29,3.16,37.55
060371331011,773.0,175703.0,70.76,3.62,32.47,0.0,42.75
060371331012,936.0,75234.0,67.09,0.64,32.69,8.12,40.06
060371331021,2628.0,73611.0,65.53,0.49,30.06,15.55,32.43
060371331022,1298.0,57500.0,30.66,1.54,34.9,18.18,30.73
060371340011,1000.0,131471.0,12.8,3.6,74.1,9.2,18.82
060371340012,2457.0,79273.0,22.59,6.8,65.61,11.85,17.29
060371340022,3036.0,73231.0,26.61,2.87,64.86,21.16,24.87
060371341011,1703.0,93250.0,20.08,1.76,51.2,18.03,22.55
060371341012,2957.0,85556.0,28.98,1.25,24.04,28.24,27.55
060371341031,2155.0,37418.0,21.16,2.41,67.24,49.19,20.33
060371341032,2017.0,116719.0,35.1,6.94,32.42,13.4,35.99
060371341041,2171.0,73987.0,22.43,5.9,43.9,13.03,36.36
060371341042,1905.0,70179.0,26.25,1.15,27.66,23.45,36.13
060371342011,1065.0,99602.0,38.5,0.75,43.19,10.14,34.94
060371342012,565.0,73861.0,32.57,6.55,28.14,0.0,41.48
060371342013,2432.0,101207.0,16.57,1.73,35.53,8.28,27.6
060371343021,1382.0,88021.0,37.12,3.33,36.47,14.54,38.83
060371343022,1549.0,165250.0,41.51,0.77,21.56,2.14,35.26
060371343023,1480.0,144258.0,40.88,3.04,45.95,25.34,30.89
060371343032,1400.0,86750.0,46.36,0.0,46.5,11.14,28.56
060371343033,1667.0,128083.0,64.91,0.0,15.78,2.94,46.87
060371343034,1916.0,158636.0,56.73,0.94,26.1,8.99,31.94
060371343041,1193.0,45742.0,44.09,8.05,34.79,27.28,34.17
060371343042,1670.0,111750.0,40.0,3.71,40.84,4.85,47.03
060371343051,1493.0,73393.0,14.67,1.61,81.98,17.15,18.78
060371343052,688.0,58750.0,14.1,0.0,73.4,16.86,27.03
060371343053,1512.0,47582.0,12.63,0.99,87.3,15.41,10.64
060371343061,1673.0,54697.0,15.9,3.17,50.45,21.16,14.57
060371343062,2026.0,49870.0,42.0,8.05,52.17,6.03,20.81
060371344211,1865.0,129497.0,61.61,0.64,21.39,2.31,60.3
060371344212,1433.0,122440.0,62.67,0.0,1.61,4.19,66.76
060371344213,1103.0,167750.0,76.43,6.44,5.62,4.17,46.56
060371344221,1066.0,152759.0,60.41,0.66,38.65,3.28,30.38
060371344222,4013.0,179643.0,58.46,5.33,9.2,5.46,60.13
060371344231,1669.0,210625.0,85.02,0.0,10.55,12.82,54.55
060371344241,1622.0,154768.0,69.17,1.91,2.59,6.04,69.77
060371344242,1213.0,116111.0,71.72,6.27,1.4,4.29,76.24
060371345201,1490.0,55174.0,25.57,1.61,71.88,28.32,15.04
060371345202,1190.0,45378.0,31.09,17.56,56.97,18.82,14.76
060371345203,2498.0,67708.0,6.93,2.52,66.77,18.94,24.51
060371345211,1325.0,54904.0,4.38,0.0,92.53,29.59,9.04
060371345212,1411.0,48450.0,5.6,2.69,92.7,27.39,5.69
060371345221,1009.0,82708.0,20.52,2.38,60.85,0.0,17.17
060371345222,1732.0,45348.0,7.33,0.0,97.69,25.58,4.99
060371345223,1780.0,58995.0,45.17,0.11,50.28,34.27,13.47
060371347101,2509.0,55682.0,25.07,1.08,56.44,25.19,27.91
060371347102,1486.0,57833.0,2.42,17.5,80.08,33.45,9.9
060371347103,1309.0,53125.0,20.63,0.0,68.75,35.09,26.56
060371347201,1832.0,156296.0,28.66,0.71,51.2,5.46,40.06
060371347202,1922.0,66354.0,25.39,3.02,62.96,18.26,18.1
060371347203,1791.0,89856.0,17.09,6.87,46.18,15.75,37.94
060371348011,1601.0,99224.0,30.36,0.44,38.73,14.34,38.7
060371348012,1350.0,84342.0,53.7,4.3,55.19,16.89,39.32
060371348021,1665.0,74934.0,43.54,9.01,18.98,33.84,23.81
060371348022,1458.0,82266.0,34.71,5.76,51.23,28.81,30.63
060371349011,1026.0,57054.0,35.19,0.0,57.12,13.26,26.22
060371349012,984.0,91765.0,73.27,2.74,13.62,3.46,44.1
060371349013,459.0,148750.0,89.11,1.96,10.24,6.54,72.03
060371349041,1214.0,142596.0,46.13,0.16,31.22,7.78,38.5
060371349042,1592.0,50781.0,2.32,7.29,79.77,13.0,31.43
060371349043,2060.0,141429.0,28.01,1.75,28.16,14.08,27.21
060371349051,4672.0,92695.0,47.0,23.18,13.23,19.41,66.09
060371349052,1374.0,120978.0,34.06,25.69,12.59,6.48,67.8
060371349061,1163.0,70972.0,27.09,1.12,66.64,14.96,20.98
060371349062,1770.0,88815.0,23.28,0.0,65.03,13.79,15.2
060371349071,1202.0,70148.0,52.41,24.88,18.47,10.32,45.06
060371349072,2652.0,101769.0,54.71,13.24,22.21,32.18,45.42
060371351021,1274.0,139766.0,53.85,2.43,29.98,10.83,54.75
060371351022,1159.0,134250.0,48.49,16.05,17.43,8.04,72.9
060371351023,1415.0,154942.0,57.24,6.93,7.56,7.7,51.42
060371351111,1671.0,89419.0,50.15,3.47,56.19,5.63,18.57
060371351112,806.0,124450.0,68.11,5.33,17.62,19.85,55.75
060371351113,1330.0,101061.0,38.57,2.56,30.6,4.74,28.59
060371351131,1429.0,84593.0,46.05,14.77,16.31,20.36,63.52
060371351132,1551.0,177816.0,65.18,10.9,7.09,9.54,58.9
060371351151,1827.0,100539.0,31.31,7.33,0.93,5.97,77.61
060371351152,2094.0,99444.0,38.25,1.19,21.11,5.3,68.51
060371351162,748.0,19375.0,58.69,0.94,18.18,30.61,43.73
060371352011,2174.0,127813.0,62.51,1.7,18.17,19.66,48.67
060371352012,825.0,133333.0,72.24,3.76,9.82,3.39,61.64
060371352021,1483.0,93194.0,55.36,15.58,8.5,20.5,36.79
060371352022,1536.0,168688.0,69.14,7.81,13.15,0.0,57.84
060371352023,1726.0,159946.0,62.51,4.87,9.15,6.66,49.08
060371352041,1589.0,103125.0,77.72,1.2,12.78,4.22,43.56
060371352042,1137.0,129345.0,43.89,0.0,34.39,8.09,63.12
060371352043,1939.0,136362.0,60.8,12.64,15.47,2.27,39.16
060371352051,1048.0,158250.0,73.57,0.0,3.24,5.92,65.85
060371352052,826.0,102853.0,81.36,5.81,2.42,13.08,64.67
060371370001,2066.0,184886.0,60.5,7.07,17.62,1.84,54.8
060371370002,2757.0,94846.0,79.54,0.04,11.82,10.69,52.88
060371371031,1094.0,158837.0,66.0,4.66,0.0,0.0,62.96
060371371032,1321.0,55581.0,76.23,4.31,4.47,27.18,44.74
060371371033,1351.0,84234.0,64.32,0.0,28.5,32.79,53.09
060371371034,1334.0,82150.0,67.99,2.17,18.97,7.5,41.97
060371371041,1133.0,120755.0,70.26,0.0,6.62,12.71,56.69
060371371042,1100.0,103774.0,67.73,7.73,4.36,7.82,59.76
060371372021,351.0,95057.0,78.63,9.12,0.0,5.98,58.47
060371372022,2075.0,63815.0,46.17,11.28,21.49,18.09,46.14
060371372031,641.0,86458.0,66.15,0.0,23.87,23.56,43.56
060371372032,1954.0,160972.0,60.34,0.1,31.42,5.03,41.1
060371373011,2182.0,188857.0,78.87,0.64,5.55,1.51,57.48
060371373021,1742.0,164100.0,76.58,0.0,17.05,11.54,54.36
060371373022,2822.0,187292.0,71.01,11.37,14.6,7.05,63.11
060371374011,1101.0,95781.0,49.68,27.43,19.53,17.89,42.72
060371374012,1339.0,152880.0,83.87,1.05,14.56,8.7,66.63
060371374013,2233.0,214583.0,82.0,3.54,11.24,3.9,65.04
060371374021,1737.0,99036.0,85.2,0.17,16.93,7.02,47.68
060371374022,1438.0,207568.0,71.63,3.62,22.39,2.5,74.07
060371374023,2730.0,173089.0,41.43,26.74,12.97,1.58,43.74
060371375011,942.0,78892.0,64.23,0.0,18.05,5.1,62.08
060371375012,2778.0,87019.0,53.24,7.78,6.7,23.25,64.75
060371375013,1775.0,120091.0,69.69,1.01,10.2,6.5,60.14
