time_stamp,humidity,temperature,pressure,pm2.5_atm,pm2.5_cf_1,pm2.5_cf_1_b,sensor_index
1687950000,100,68,1007.31,4.5,4.5,4.4,133597
1675954800,35,63,1017.54,14.5,15.2,14.6,133597
1675936800,42,59,1016.85,2.9,2.9,2.8,133597
1675926000,47,61,1017.43,3.1,3.1,2.7,133597
1674633600,70,56,1020.55,9.5,9.5,9.2,133597
1676808000,44,54,1010.36,18.2,18.2,18.3,133597
1686812400,100,69,1008.51,2.1,2.1,1.9,133597
1686823200,100,69,1008.35,1.5,1.5,1.4,133597
1686848400,100,70,1009.56,0.1,0.1,0.0,133597
1673841600,98,61,1005.86,0.1,0.1,0.1,133597
1677376800,72,55,1009.16,3.1,3.1,3.0,133597
1677448800,43,64,1016.86,0.0,0.0,0.0,133597
1682539200,59,77,1009.88,10.9,10.9,10.3,133597
1682492400,98,66,1010.06,13.5,13.5,12.3,133597
1679378400,100,61,1007.53,0.0,0.0,0.0,133597
1679414400,100,60,1000.71,0.6,0.6,0.4,133597
1687402800,74,73,1008.61,1.2,1.2,1.0,133597
1687438800,100,67,1009.24,4.3,4.3,4.1,133597
1681700400,95,64,1011.48,5.7,5.7,5.3,133597
1681261200,87,67,1009.47,8.3,8.3,7.9,133597
1681336800,100,63,1006.33,2.6,2.6,2.6,133597
1681297200,100,59,1008.01,14.4,14.4,14.5,133597
1681322400,100,59,1008.6,3.6,3.6,3.9,133597
1676372400,85,60,1010.28,3.5,3.5,3.1,133597
1673452800,100,57,1019.87,9.4,9.4,9.1,133597
1673395200,83,66,1013.93,1.0,1.0,0.8,133597
1679515200,50,67,1014.0,0.0,0.0,0.0,133597
